check,status,detail,source,observed_at
phone,pass,Published phone: 08-52.628 54.2,https://dba.gov.lk/ta/%e0%ae%aa%e0%ae%bf%e0%ae%b0%e0%ae%be%e0%ae%a8%e0%af%8d%e0%ae%a4%e0%ae%bf%e0%ae%af-%e0%ae%86%e0%ae%a4%e0%ae%b0%e0%ae%b5%e0%af%81-%e0%ae%9a%e0%af%87%e0%ae%b5%e0%af%88%e0%ae%95%e0%ae%b3%e0%af%88/,
phone,pass,Published phone: 097.325 13.64,https://dba.gov.lk/ta/%e0%ae%aa%e0%ae%bf%e0%ae%b0%e0%ae%be%e0%ae%a8%e0%af%8d%e0%ae%a4%e0%ae%bf%e0%ae%af-%e0%ae%86%e0%ae%a4%e0%ae%b0%e0%ae%b5%e0%af%81-%e0%ae%9a%e0%af%87%e0%ae%b5%e0%af%88%e0%ae%95%e0%ae%b3%e0%af%88/,
phone,pass,Published phone: 005-46.781-87.,https://dba.gov.lk/ta/%e0%ae%aa%e0%ae%bf%e0%ae%b0%e0%ae%be%e0%ae%a8%e0%af%8d%e0%ae%a4%e0%ae%bf%e0%ae%af-%e0%ae%86%e0%ae%a4%e0%ae%b0%e0%ae%b5%e0%af%81-%e0%ae%9a%e0%af%87%e0%ae%b5%e0%af%88%e0%ae%95%e0%ae%b3%e0%af%88/,
phone,pass,Published phone: 0.43 0 225.36 0,https://dba.gov.lk/ta/%e0%ae%aa%e0%ae%bf%e0%ae%b0%e0%ae%be%e0%ae%a8%e0%af%8d%e0%ae%a4%e0%ae%bf%e0%ae%af-%e0%ae%86%e0%ae%a4%e0%ae%b0%e0%ae%b5%e0%af%81-%e0%ae%9a%e0%af%87%e0%ae%b5%e0%af%88%e0%ae%95%e0%ae%b3%e0%af%88/,
phone,pass,Published phone: 081-9.747-84.1,https://dba.gov.lk/ta/%e0%ae%aa%e0%ae%bf%e0%ae%b0%e0%ae%be%e0%ae%a8%e0%af%8d%e0%ae%a4%e0%ae%bf%e0%ae%af-%e0%ae%86%e0%ae%a4%e0%ae%b0%e0%ae%b5%e0%af%81-%e0%ae%9a%e0%af%87%e0%ae%b5%e0%af%88%e0%ae%95%e0%ae%b3%e0%af%88/,
phone,pass,Published phone: +94 11 2307674 ,https://dba.gov.lk/ta/%e0%ae%aa%e0%ae%bf%e0%ae%b0%e0%ae%be%e0%ae%a8%e0%af%8d%e0%ae%a4%e0%ae%bf%e0%ae%af-%e0%ae%86%e0%ae%a4%e0%ae%b0%e0%ae%b5%e0%af%81-%e0%ae%9a%e0%af%87%e0%ae%b5%e0%af%88%e0%ae%95%e0%ae%b3%e0%af%88/,
phone,pass,Published phone: 0.274-44.832-4,https://dba.gov.lk/ta/%e0%ae%aa%e0%ae%bf%e0%ae%b0%e0%ae%be%e0%ae%a8%e0%af%8d%e0%ae%a4%e0%ae%bf%e0%ae%af-%e0%ae%86%e0%ae%a4%e0%ae%b0%e0%ae%b5%e0%af%81-%e0%ae%9a%e0%af%87%e0%ae%b5%e0%af%88%e0%ae%95%e0%ae%b3%e0%af%88/,
phone,pass,Published phone: 0.426-16.243-1,https://dba.gov.lk/ta/%e0%ae%aa%e0%ae%bf%e0%ae%b0%e0%ae%be%e0%ae%a8%e0%af%8d%e0%ae%a4%e0%ae%bf%e0%ae%af-%e0%ae%86%e0%ae%a4%e0%ae%b0%e0%ae%b5%e0%af%81-%e0%ae%9a%e0%af%87%e0%ae%b5%e0%af%88%e0%ae%95%e0%ae%b3%e0%af%88/,
phone,pass,Published phone: +94 11 2307694,https://dba.gov.lk/ta/%e0%ae%aa%e0%ae%bf%e0%ae%b0%e0%ae%be%e0%ae%a8%e0%af%8d%e0%ae%a4%e0%ae%bf%e0%ae%af-%e0%ae%86%e0%ae%a4%e0%ae%b0%e0%ae%b5%e0%af%81-%e0%ae%9a%e0%af%87%e0%ae%b5%e0%af%88%e0%ae%95%e0%ae%b3%e0%af%88/,
phone,pass,Published phone: 0-19.492 5.197-,https://dba.gov.lk/ta/%e0%ae%aa%e0%ae%bf%e0%ae%b0%e0%ae%be%e0%ae%a8%e0%af%8d%e0%ae%a4%e0%ae%bf%e0%ae%af-%e0%ae%86%e0%ae%a4%e0%ae%b0%e0%ae%b5%e0%af%81-%e0%ae%9a%e0%af%87%e0%ae%b5%e0%af%88%e0%ae%95%e0%ae%b3%e0%af%88/,
phone,pass,Published phone: +94 11 2307694 ,https://dba.gov.lk/ta/%e0%ae%aa%e0%ae%bf%e0%ae%b0%e0%ae%be%e0%ae%a8%e0%af%8d%e0%ae%a4%e0%ae%bf%e0%ae%af-%e0%ae%86%e0%ae%a4%e0%ae%b0%e0%ae%b5%e0%af%81-%e0%ae%9a%e0%af%87%e0%ae%b5%e0%af%88%e0%ae%95%e0%ae%b3%e0%af%88/,
phone,pass,Published phone: 04.934 30.213 ,https://dba.gov.lk/ta/%e0%ae%aa%e0%ae%bf%e0%ae%b0%e0%ae%be%e0%ae%a8%e0%af%8d%e0%ae%a4%e0%ae%bf%e0%ae%af-%e0%ae%86%e0%ae%a4%e0%ae%b0%e0%ae%b5%e0%af%81-%e0%ae%9a%e0%af%87%e0%ae%b5%e0%af%88%e0%ae%95%e0%ae%b3%e0%af%88/,
phone,pass,Published phone: 0 18.843-1.3 27.,https://dba.gov.lk/ta/%e0%ae%aa%e0%ae%bf%e0%ae%b0%e0%ae%be%e0%ae%a8%e0%af%8d%e0%ae%a4%e0%ae%bf%e0%ae%af-%e0%ae%86%e0%ae%a4%e0%ae%b0%e0%ae%b5%e0%af%81-%e0%ae%9a%e0%af%87%e0%ae%b5%e0%af%88%e0%ae%95%e0%ae%b3%e0%af%88/,
phone,pass,Published phone: 0 31.7-97.4 31.7-,https://dba.gov.lk/ta/%e0%ae%aa%e0%ae%bf%e0%ae%b0%e0%ae%be%e0%ae%a8%e0%af%8d%e0%ae%a4%e0%ae%bf%e0%ae%af-%e0%ae%86%e0%ae%a4%e0%ae%b0%e0%ae%b5%e0%af%81-%e0%ae%9a%e0%af%87%e0%ae%b5%e0%af%88%e0%ae%95%e0%ae%b3%e0%af%88/,
phone,pass,Published phone: 0 138.72-105.5,https://dba.gov.lk/ta/%e0%ae%aa%e0%ae%bf%e0%ae%b0%e0%ae%be%e0%ae%a8%e0%af%8d%e0%ae%a4%e0%ae%bf%e0%ae%af-%e0%ae%86%e0%ae%a4%e0%ae%b0%e0%ae%b5%e0%af%81-%e0%ae%9a%e0%af%87%e0%ae%b5%e0%af%88%e0%ae%95%e0%ae%b3%e0%af%88/,
phone,pass,Published phone: 0.791-32.161 3,https://dba.gov.lk/ta/%e0%ae%aa%e0%ae%bf%e0%ae%b0%e0%ae%be%e0%ae%a8%e0%af%8d%e0%ae%a4%e0%ae%bf%e0%ae%af-%e0%ae%86%e0%ae%a4%e0%ae%b0%e0%ae%b5%e0%af%81-%e0%ae%9a%e0%af%87%e0%ae%b5%e0%af%88%e0%ae%95%e0%ae%b3%e0%af%88/,
phone,pass,Published phone: 0-114.68-17.21,https://dba.gov.lk/ta/%e0%ae%aa%e0%ae%bf%e0%ae%b0%e0%ae%be%e0%ae%a8%e0%af%8d%e0%ae%a4%e0%ae%bf%e0%ae%af-%e0%ae%86%e0%ae%a4%e0%ae%b0%e0%ae%b5%e0%af%81-%e0%ae%9a%e0%af%87%e0%ae%b5%e0%af%88%e0%ae%95%e0%ae%b3%e0%af%88/,
phone,pass,Published phone: 0.06 52.24-50.0,https://dba.gov.lk/ta/%e0%ae%aa%e0%ae%bf%e0%ae%b0%e0%ae%be%e0%ae%a8%e0%af%8d%e0%ae%a4%e0%ae%bf%e0%ae%af-%e0%ae%86%e0%ae%a4%e0%ae%b0%e0%ae%b5%e0%af%81-%e0%ae%9a%e0%af%87%e0%ae%b5%e0%af%88%e0%ae%95%e0%ae%b3%e0%af%88/,
phone,pass,Published phone: 06 8.447.974 1,https://dba.gov.lk/ta/%e0%ae%aa%e0%ae%bf%e0%ae%b0%e0%ae%be%e0%ae%a8%e0%af%8d%e0%ae%a4%e0%ae%bf%e0%ae%af-%e0%ae%86%e0%ae%a4%e0%ae%b0%e0%ae%b5%e0%af%81-%e0%ae%9a%e0%af%87%e0%ae%b5%e0%af%88%e0%ae%95%e0%ae%b3%e0%af%88/,
phone,pass,Published phone: 0.214 12.67 47.,https://dba.gov.lk/ta/%e0%ae%aa%e0%ae%bf%e0%ae%b0%e0%ae%be%e0%ae%a8%e0%af%8d%e0%ae%a4%e0%ae%bf%e0%ae%af-%e0%ae%86%e0%ae%a4%e0%ae%b0%e0%ae%b5%e0%af%81-%e0%ae%9a%e0%af%87%e0%ae%b5%e0%af%88%e0%ae%95%e0%ae%b3%e0%af%88/,
phone,pass,Published phone: 0.8 0-147-88.8-1,https://dba.gov.lk/ta/%e0%ae%aa%e0%ae%bf%e0%ae%b0%e0%ae%be%e0%ae%a8%e0%af%8d%e0%ae%a4%e0%ae%bf%e0%ae%af-%e0%ae%86%e0%ae%a4%e0%ae%b0%e0%ae%b5%e0%af%81-%e0%ae%9a%e0%af%87%e0%ae%b5%e0%af%88%e0%ae%95%e0%ae%b3%e0%af%88/,
phone,pass,Published phone: 04.934 104.93,https://dba.gov.lk/ta/%e0%ae%aa%e0%ae%bf%e0%ae%b0%e0%ae%be%e0%ae%a8%e0%af%8d%e0%ae%a4%e0%ae%bf%e0%ae%af-%e0%ae%86%e0%ae%a4%e0%ae%b0%e0%ae%b5%e0%af%81-%e0%ae%9a%e0%af%87%e0%ae%b5%e0%af%88%e0%ae%95%e0%ae%b3%e0%af%88/,
phone,pass,Published phone: 09.807-1.624-7.,https://dba.gov.lk/ta/%e0%ae%aa%e0%ae%bf%e0%ae%b0%e0%ae%be%e0%ae%a8%e0%af%8d%e0%ae%a4%e0%ae%bf%e0%ae%af-%e0%ae%86%e0%ae%a4%e0%ae%b0%e0%ae%b5%e0%af%81-%e0%ae%9a%e0%af%87%e0%ae%b5%e0%af%88%e0%ae%95%e0%ae%b3%e0%af%88/,
phone,pass,Published phone: 0-7.2 4.5-13.6 11.,https://dba.gov.lk/ta/%e0%ae%aa%e0%ae%bf%e0%ae%b0%e0%ae%be%e0%ae%a8%e0%af%8d%e0%ae%a4%e0%ae%bf%e0%ae%af-%e0%ae%86%e0%ae%a4%e0%ae%b0%e0%ae%b5%e0%af%81-%e0%ae%9a%e0%af%87%e0%ae%b5%e0%af%88%e0%ae%95%e0%ae%b3%e0%af%88/,
phone,pass,Published phone: 0-25.35 12.42-5,https://dba.gov.lk/ta/%e0%ae%aa%e0%ae%bf%e0%ae%b0%e0%ae%be%e0%ae%a8%e0%af%8d%e0%ae%a4%e0%ae%bf%e0%ae%af-%e0%ae%86%e0%ae%a4%e0%ae%b0%e0%ae%b5%e0%af%81-%e0%ae%9a%e0%af%87%e0%ae%b5%e0%af%88%e0%ae%95%e0%ae%b3%e0%af%88/,
phone,pass,Published phone: 0-121.08 44.38-,https://dba.gov.lk/ta/%e0%ae%aa%e0%ae%bf%e0%ae%b0%e0%ae%be%e0%ae%a8%e0%af%8d%e0%ae%a4%e0%ae%bf%e0%ae%af-%e0%ae%86%e0%ae%a4%e0%ae%b0%e0%ae%b5%e0%af%81-%e0%ae%9a%e0%af%87%e0%ae%b5%e0%af%88%e0%ae%95%e0%ae%b3%e0%af%88/,
phone,pass,Published phone: 04 0-57.828 46.,https://dba.gov.lk/ta/%e0%ae%aa%e0%ae%bf%e0%ae%b0%e0%ae%be%e0%ae%a8%e0%af%8d%e0%ae%a4%e0%ae%bf%e0%ae%af-%e0%ae%86%e0%ae%a4%e0%ae%b0%e0%ae%b5%e0%af%81-%e0%ae%9a%e0%af%87%e0%ae%b5%e0%af%88%e0%ae%95%e0%ae%b3%e0%af%88/,
phone,pass,Published phone: 0 5.5-4.5 10-10 1,https://dba.gov.lk/ta/%e0%ae%aa%e0%ae%bf%e0%ae%b0%e0%ae%be%e0%ae%a8%e0%af%8d%e0%ae%a4%e0%ae%bf%e0%ae%af-%e0%ae%86%e0%ae%a4%e0%ae%b0%e0%ae%b5%e0%af%81-%e0%ae%9a%e0%af%87%e0%ae%b5%e0%af%88%e0%ae%95%e0%ae%b3%e0%af%88/,
email,pass,Published email: dba.gov.lk@gmail.com,https://dba.gov.lk/ta/%e0%ae%aa%e0%ae%bf%e0%ae%b0%e0%ae%be%e0%ae%a8%e0%af%8d%e0%ae%a4%e0%ae%bf%e0%ae%af-%e0%ae%86%e0%ae%a4%e0%ae%b0%e0%ae%b5%e0%af%81-%e0%ae%9a%e0%af%87%e0%ae%b5%e0%af%88%e0%ae%95%e0%ae%b3%e0%af%88/,
email,pass,Published email: tdba.gov.lk@gmail.com,https://dba.gov.lk/ta/%e0%ae%aa%e0%ae%bf%e0%ae%b0%e0%ae%be%e0%ae%a8%e0%af%8d%e0%ae%a4%e0%ae%bf%e0%ae%af-%e0%ae%86%e0%ae%a4%e0%ae%b0%e0%ae%b5%e0%af%81-%e0%ae%9a%e0%af%87%e0%ae%b5%e0%af%88%e0%ae%95%e0%ae%b3%e0%af%88/,
named_responsibility,pass,Published named responsibility: division,https://dba.gov.lk/ta/%e0%ae%aa%e0%ae%bf%e0%ae%b0%e0%ae%be%e0%ae%a8%e0%af%8d%e0%ae%a4%e0%ae%bf%e0%ae%af-%e0%ae%86%e0%ae%a4%e0%ae%b0%e0%ae%b5%e0%af%81-%e0%ae%9a%e0%af%87%e0%ae%b5%e0%af%88%e0%ae%95%e0%ae%b3%e0%af%88/,
phone,pass,Published phone: 055 0 94.213-1,https://dba.gov.lk/ta/%e0%ae%aa%e0%ae%b0%e0%ae%b5%e0%ae%b2%e0%ae%be%e0%ae%95%e0%af%8d%e0%ae%95%e0%ae%aa%e0%af%8d%e0%ae%aa%e0%ae%9f%e0%af%8d%e0%ae%9f-%e0%ae%9a%e0%af%87%e0%ae%b5%e0%af%88%e0%ae%95%e0%ae%b3%e0%af%8d/,
phone,pass,Published phone: 0 34.2 23.7 53.6 ,https://dba.gov.lk/ta/%e0%ae%aa%e0%ae%b0%e0%ae%b5%e0%ae%b2%e0%ae%be%e0%ae%95%e0%af%8d%e0%ae%95%e0%ae%aa%e0%af%8d%e0%ae%aa%e0%ae%9f%e0%af%8d%e0%ae%9f-%e0%ae%9a%e0%af%87%e0%ae%b5%e0%af%88%e0%ae%95%e0%ae%b3%e0%af%8d/,
phone,pass,Published phone: 05.258 216.36,https://dba.gov.lk/ta/%e0%ae%aa%e0%ae%b0%e0%ae%b5%e0%ae%b2%e0%ae%be%e0%ae%95%e0%af%8d%e0%ae%95%e0%ae%aa%e0%af%8d%e0%ae%aa%e0%ae%9f%e0%af%8d%e0%ae%9f-%e0%ae%9a%e0%af%87%e0%ae%b5%e0%af%88%e0%ae%95%e0%ae%b3%e0%af%8d/,
phone,pass,Published phone: 0 57.502 12.67 ,https://dba.gov.lk/ta/%e0%ae%aa%e0%ae%b0%e0%ae%b5%e0%ae%b2%e0%ae%be%e0%ae%95%e0%af%8d%e0%ae%95%e0%ae%aa%e0%af%8d%e0%ae%aa%e0%ae%9f%e0%af%8d%e0%ae%9f-%e0%ae%9a%e0%af%87%e0%ae%b5%e0%af%88%e0%ae%95%e0%ae%b3%e0%af%8d/,
phone,pass,Published phone: 08-52.628 54.2,https://dba.gov.lk/ta/%e0%ae%aa%e0%ae%b0%e0%ae%b5%e0%ae%b2%e0%ae%be%e0%ae%95%e0%af%8d%e0%ae%95%e0%ae%aa%e0%af%8d%e0%ae%aa%e0%ae%9f%e0%af%8d%e0%ae%9f-%e0%ae%9a%e0%af%87%e0%ae%b5%e0%af%88%e0%ae%95%e0%ae%b3%e0%af%8d/,
phone,pass,Published phone: 097.325 13.64,https://dba.gov.lk/ta/%e0%ae%aa%e0%ae%b0%e0%ae%b5%e0%ae%b2%e0%ae%be%e0%ae%95%e0%af%8d%e0%ae%95%e0%ae%aa%e0%af%8d%e0%ae%aa%e0%ae%9f%e0%af%8d%e0%ae%9f-%e0%ae%9a%e0%af%87%e0%ae%b5%e0%af%88%e0%ae%95%e0%ae%b3%e0%af%8d/,
phone,pass,Published phone: 005-46.781-87.,https://dba.gov.lk/ta/%e0%ae%aa%e0%ae%b0%e0%ae%b5%e0%ae%b2%e0%ae%be%e0%ae%95%e0%af%8d%e0%ae%95%e0%ae%aa%e0%af%8d%e0%ae%aa%e0%ae%9f%e0%af%8d%e0%ae%9f-%e0%ae%9a%e0%af%87%e0%ae%b5%e0%af%88%e0%ae%95%e0%ae%b3%e0%af%8d/,
phone,pass,Published phone: 0.43 0 225.36 0,https://dba.gov.lk/ta/%e0%ae%aa%e0%ae%b0%e0%ae%b5%e0%ae%b2%e0%ae%be%e0%ae%95%e0%af%8d%e0%ae%95%e0%ae%aa%e0%af%8d%e0%ae%aa%e0%ae%9f%e0%af%8d%e0%ae%9f-%e0%ae%9a%e0%af%87%e0%ae%b5%e0%af%88%e0%ae%95%e0%ae%b3%e0%af%8d/,
phone,pass,Published phone: 081-9.747-84.1,https://dba.gov.lk/ta/%e0%ae%aa%e0%ae%b0%e0%ae%b5%e0%ae%b2%e0%ae%be%e0%ae%95%e0%af%8d%e0%ae%95%e0%ae%aa%e0%af%8d%e0%ae%aa%e0%ae%9f%e0%af%8d%e0%ae%9f-%e0%ae%9a%e0%af%87%e0%ae%b5%e0%af%88%e0%ae%95%e0%ae%b3%e0%af%8d/,
phone,pass,Published phone: +94 11 2307674 ,https://dba.gov.lk/ta/%e0%ae%aa%e0%ae%b0%e0%ae%b5%e0%ae%b2%e0%ae%be%e0%ae%95%e0%af%8d%e0%ae%95%e0%ae%aa%e0%af%8d%e0%ae%aa%e0%ae%9f%e0%af%8d%e0%ae%9f-%e0%ae%9a%e0%af%87%e0%ae%b5%e0%af%88%e0%ae%95%e0%ae%b3%e0%af%8d/,
phone,pass,Published phone: 0.274-44.832-4,https://dba.gov.lk/ta/%e0%ae%aa%e0%ae%b0%e0%ae%b5%e0%ae%b2%e0%ae%be%e0%ae%95%e0%af%8d%e0%ae%95%e0%ae%aa%e0%af%8d%e0%ae%aa%e0%ae%9f%e0%af%8d%e0%ae%9f-%e0%ae%9a%e0%af%87%e0%ae%b5%e0%af%88%e0%ae%95%e0%ae%b3%e0%af%8d/,
phone,pass,Published phone: 0.426-16.243-1,https://dba.gov.lk/ta/%e0%ae%aa%e0%ae%b0%e0%ae%b5%e0%ae%b2%e0%ae%be%e0%ae%95%e0%af%8d%e0%ae%95%e0%ae%aa%e0%af%8d%e0%ae%aa%e0%ae%9f%e0%af%8d%e0%ae%9f-%e0%ae%9a%e0%af%87%e0%ae%b5%e0%af%88%e0%ae%95%e0%ae%b3%e0%af%8d/,
phone,pass,Published phone: +94 11 2307694,https://dba.gov.lk/ta/%e0%ae%aa%e0%ae%b0%e0%ae%b5%e0%ae%b2%e0%ae%be%e0%ae%95%e0%af%8d%e0%ae%95%e0%ae%aa%e0%af%8d%e0%ae%aa%e0%ae%9f%e0%af%8d%e0%ae%9f-%e0%ae%9a%e0%af%87%e0%ae%b5%e0%af%88%e0%ae%95%e0%ae%b3%e0%af%8d/,
phone,pass,Published phone: 0-19.492 5.197-,https://dba.gov.lk/ta/%e0%ae%aa%e0%ae%b0%e0%ae%b5%e0%ae%b2%e0%ae%be%e0%ae%95%e0%af%8d%e0%ae%95%e0%ae%aa%e0%af%8d%e0%ae%aa%e0%ae%9f%e0%af%8d%e0%ae%9f-%e0%ae%9a%e0%af%87%e0%ae%b5%e0%af%88%e0%ae%95%e0%ae%b3%e0%af%8d/,
phone,pass,Published phone: +94 11 2307694 ,https://dba.gov.lk/ta/%e0%ae%aa%e0%ae%b0%e0%ae%b5%e0%ae%b2%e0%ae%be%e0%ae%95%e0%af%8d%e0%ae%95%e0%ae%aa%e0%af%8d%e0%ae%aa%e0%ae%9f%e0%af%8d%e0%ae%9f-%e0%ae%9a%e0%af%87%e0%ae%b5%e0%af%88%e0%ae%95%e0%ae%b3%e0%af%8d/,
phone,pass,Published phone: 04.934 30.213 ,https://dba.gov.lk/ta/%e0%ae%aa%e0%ae%b0%e0%ae%b5%e0%ae%b2%e0%ae%be%e0%ae%95%e0%af%8d%e0%ae%95%e0%ae%aa%e0%af%8d%e0%ae%aa%e0%ae%9f%e0%af%8d%e0%ae%9f-%e0%ae%9a%e0%af%87%e0%ae%b5%e0%af%88%e0%ae%95%e0%ae%b3%e0%af%8d/,
phone,pass,Published phone: 0 18.843-1.3 27.,https://dba.gov.lk/ta/%e0%ae%aa%e0%ae%b0%e0%ae%b5%e0%ae%b2%e0%ae%be%e0%ae%95%e0%af%8d%e0%ae%95%e0%ae%aa%e0%af%8d%e0%ae%aa%e0%ae%9f%e0%af%8d%e0%ae%9f-%e0%ae%9a%e0%af%87%e0%ae%b5%e0%af%88%e0%ae%95%e0%ae%b3%e0%af%8d/,
phone,pass,Published phone: 0 31.7-97.4 31.7-,https://dba.gov.lk/ta/%e0%ae%aa%e0%ae%b0%e0%ae%b5%e0%ae%b2%e0%ae%be%e0%ae%95%e0%af%8d%e0%ae%95%e0%ae%aa%e0%af%8d%e0%ae%aa%e0%ae%9f%e0%af%8d%e0%ae%9f-%e0%ae%9a%e0%af%87%e0%ae%b5%e0%af%88%e0%ae%95%e0%ae%b3%e0%af%8d/,
phone,pass,Published phone: 0 138.72-105.5,https://dba.gov.lk/ta/%e0%ae%aa%e0%ae%b0%e0%ae%b5%e0%ae%b2%e0%ae%be%e0%ae%95%e0%af%8d%e0%ae%95%e0%ae%aa%e0%af%8d%e0%ae%aa%e0%ae%9f%e0%af%8d%e0%ae%9f-%e0%ae%9a%e0%af%87%e0%ae%b5%e0%af%88%e0%ae%95%e0%ae%b3%e0%af%8d/,
phone,pass,Published phone: 0.791-32.161 3,https://dba.gov.lk/ta/%e0%ae%aa%e0%ae%b0%e0%ae%b5%e0%ae%b2%e0%ae%be%e0%ae%95%e0%af%8d%e0%ae%95%e0%ae%aa%e0%af%8d%e0%ae%aa%e0%ae%9f%e0%af%8d%e0%ae%9f-%e0%ae%9a%e0%af%87%e0%ae%b5%e0%af%88%e0%ae%95%e0%ae%b3%e0%af%8d/,
phone,pass,Published phone: 0-114.68-17.21,https://dba.gov.lk/ta/%e0%ae%aa%e0%ae%b0%e0%ae%b5%e0%ae%b2%e0%ae%be%e0%ae%95%e0%af%8d%e0%ae%95%e0%ae%aa%e0%af%8d%e0%ae%aa%e0%ae%9f%e0%af%8d%e0%ae%9f-%e0%ae%9a%e0%af%87%e0%ae%b5%e0%af%88%e0%ae%95%e0%ae%b3%e0%af%8d/,
phone,pass,Published phone: 0.06 52.24-50.0,https://dba.gov.lk/ta/%e0%ae%aa%e0%ae%b0%e0%ae%b5%e0%ae%b2%e0%ae%be%e0%ae%95%e0%af%8d%e0%ae%95%e0%ae%aa%e0%af%8d%e0%ae%aa%e0%ae%9f%e0%af%8d%e0%ae%9f-%e0%ae%9a%e0%af%87%e0%ae%b5%e0%af%88%e0%ae%95%e0%ae%b3%e0%af%8d/,
phone,pass,Published phone: 06 8.447.974 1,https://dba.gov.lk/ta/%e0%ae%aa%e0%ae%b0%e0%ae%b5%e0%ae%b2%e0%ae%be%e0%ae%95%e0%af%8d%e0%ae%95%e0%ae%aa%e0%af%8d%e0%ae%aa%e0%ae%9f%e0%af%8d%e0%ae%9f-%e0%ae%9a%e0%af%87%e0%ae%b5%e0%af%88%e0%ae%95%e0%ae%b3%e0%af%8d/,
phone,pass,Published phone: 0.214 12.67 47.,https://dba.gov.lk/ta/%e0%ae%aa%e0%ae%b0%e0%ae%b5%e0%ae%b2%e0%ae%be%e0%ae%95%e0%af%8d%e0%ae%95%e0%ae%aa%e0%af%8d%e0%ae%aa%e0%ae%9f%e0%af%8d%e0%ae%9f-%e0%ae%9a%e0%af%87%e0%ae%b5%e0%af%88%e0%ae%95%e0%ae%b3%e0%af%8d/,
phone,pass,Published phone: 0.8 0-147-88.8-1,https://dba.gov.lk/ta/%e0%ae%aa%e0%ae%b0%e0%ae%b5%e0%ae%b2%e0%ae%be%e0%ae%95%e0%af%8d%e0%ae%95%e0%ae%aa%e0%af%8d%e0%ae%aa%e0%ae%9f%e0%af%8d%e0%ae%9f-%e0%ae%9a%e0%af%87%e0%ae%b5%e0%af%88%e0%ae%95%e0%ae%b3%e0%af%8d/,
phone,pass,Published phone: 04.934 104.93,https://dba.gov.lk/ta/%e0%ae%aa%e0%ae%b0%e0%ae%b5%e0%ae%b2%e0%ae%be%e0%ae%95%e0%af%8d%e0%ae%95%e0%ae%aa%e0%af%8d%e0%ae%aa%e0%ae%9f%e0%af%8d%e0%ae%9f-%e0%ae%9a%e0%af%87%e0%ae%b5%e0%af%88%e0%ae%95%e0%ae%b3%e0%af%8d/,
phone,pass,Published phone: 09.807-1.624-7.,https://dba.gov.lk/ta/%e0%ae%aa%e0%ae%b0%e0%ae%b5%e0%ae%b2%e0%ae%be%e0%ae%95%e0%af%8d%e0%ae%95%e0%ae%aa%e0%af%8d%e0%ae%aa%e0%ae%9f%e0%af%8d%e0%ae%9f-%e0%ae%9a%e0%af%87%e0%ae%b5%e0%af%88%e0%ae%95%e0%ae%b3%e0%af%8d/,
phone,pass,Published phone: 0-7.2 4.5-13.6 11.,https://dba.gov.lk/ta/%e0%ae%aa%e0%ae%b0%e0%ae%b5%e0%ae%b2%e0%ae%be%e0%ae%95%e0%af%8d%e0%ae%95%e0%ae%aa%e0%af%8d%e0%ae%aa%e0%ae%9f%e0%af%8d%e0%ae%9f-%e0%ae%9a%e0%af%87%e0%ae%b5%e0%af%88%e0%ae%95%e0%ae%b3%e0%af%8d/,
phone,pass,Published phone: 0-25.35 12.42-5,https://dba.gov.lk/ta/%e0%ae%aa%e0%ae%b0%e0%ae%b5%e0%ae%b2%e0%ae%be%e0%ae%95%e0%af%8d%e0%ae%95%e0%ae%aa%e0%af%8d%e0%ae%aa%e0%ae%9f%e0%af%8d%e0%ae%9f-%e0%ae%9a%e0%af%87%e0%ae%b5%e0%af%88%e0%ae%95%e0%ae%b3%e0%af%8d/,
phone,pass,Published phone: 0-121.08 44.38-,https://dba.gov.lk/ta/%e0%ae%aa%e0%ae%b0%e0%ae%b5%e0%ae%b2%e0%ae%be%e0%ae%95%e0%af%8d%e0%ae%95%e0%ae%aa%e0%af%8d%e0%ae%aa%e0%ae%9f%e0%af%8d%e0%ae%9f-%e0%ae%9a%e0%af%87%e0%ae%b5%e0%af%88%e0%ae%95%e0%ae%b3%e0%af%8d/,
phone,pass,Published phone: 04 0-57.828 46.,https://dba.gov.lk/ta/%e0%ae%aa%e0%ae%b0%e0%ae%b5%e0%ae%b2%e0%ae%be%e0%ae%95%e0%af%8d%e0%ae%95%e0%ae%aa%e0%af%8d%e0%ae%aa%e0%ae%9f%e0%af%8d%e0%ae%9f-%e0%ae%9a%e0%af%87%e0%ae%b5%e0%af%88%e0%ae%95%e0%ae%b3%e0%af%8d/,
phone,pass,Published phone: 0 5.5-4.5 10-10 1,https://dba.gov.lk/ta/%e0%ae%aa%e0%ae%b0%e0%ae%b5%e0%ae%b2%e0%ae%be%e0%ae%95%e0%af%8d%e0%ae%95%e0%ae%aa%e0%af%8d%e0%ae%aa%e0%ae%9f%e0%af%8d%e0%ae%9f-%e0%ae%9a%e0%af%87%e0%ae%b5%e0%af%88%e0%ae%95%e0%ae%b3%e0%af%8d/,
email,pass,Published email: dba.gov.lk@gmail.com,https://dba.gov.lk/ta/%e0%ae%aa%e0%ae%b0%e0%ae%b5%e0%ae%b2%e0%ae%be%e0%ae%95%e0%af%8d%e0%ae%95%e0%ae%aa%e0%af%8d%e0%ae%aa%e0%ae%9f%e0%af%8d%e0%ae%9f-%e0%ae%9a%e0%af%87%e0%ae%b5%e0%af%88%e0%ae%95%e0%ae%b3%e0%af%8d/,
